code,companyName,countryCode
70B3D5,"Shenzhen Luxurite Smart Home Ltd",CN
0001FA,Horoscas,FR
0007F3,"Thinkengine Networks",US
00032A,"UniData Communication Systems, Inc",KR
00504C,"Galil Motion Control",US
D87157,"Lenovo Mobile Communication Tech Ltd",CN
F4CD90,"Vispiron Rotec GmbH",DE
0090FA,"Emulex Corp",US
0019CB,"Zyxel Communications Corp",TW
B8241A,"Sweda Informatica Ltda",BR
70B3D5,"Sysdev Srl",IT
"0.0500","Samsung Electronics Co, Ltd Artik",KR
0060BA,"Sahara Networks, Inc",US
0050C2,Metodo2,IT
009AD2,"Cisco Systems, Inc",US
1449BC,"DrayTek Corp",TW
00A039,"Ross Tech, Inc",US
00183A,"Westell Tech Inc",US
00240F,"Ishii Tool & Engineering Corp",JP
D40598,"Arris Group, Inc",US
40D357,"Ison Tech Co, Ltd",TW
00088E,"Nihon Computer Co, Ltd",JP
0021FD,"Lacroix Traffic S.A.U",ES
"1/1/19","GenesisTechnical Systems (UK) Ltd",GB
E4121D,"Samsung Electronics Co, Ltd",KR
74B57E,"zte Corp",CN
A41163,tinylogics,GB
3466EA,"Vertu International Corp Ltd",GB
260000,"Murata Manufacturing Co, Ltd",JP
74F07D,"BnCOM Co, Ltd",KR
789ED0,"Samsung Electronics Co, Ltd",KR
5CF286,"iSon Tech",TW
F8B568,"Whizpace Pte. Ltd",SG
70B3D5,"Unisight Digital Products",US
782B64,"Bose Corp",US
0050C2,"Cabtronix AG",CH
001CDF,"Belkin International Inc",US
0021FF,"Cyfrowy Polsat SA",PL
64A3CB,"Apple, Inc",US
70B3D5,"Ingenieurbuero Somtronik",DE
70B3D5,"Adcole Space",US
000CF0,"M & N GmbH",DE
00171E,"Theo Benning GmbH & Co KG",DE
480BB2,"M2Lab Ltd",HK
70B3D5,"Vickers Electronics Ltd",GB
3C6A2C,"Phytium Tech Co, Ltd",CN
001BC5,"Two Dimensional Instruments, Llc",US
F40E11,"Dayang Tech Development Inc",CN
1C21D1,"Varaani Works Oy",FI
40F2E9,Ibm,US
B88198,"Intel Corp",MY
0028F8,"Intel Corp",MY
F44C70,"Skyworth Digital Tech(Shenzhen) Co, Ltd",CN
0050C2,"Elmic GmbH",DE
70B3D5,"Idem Inc",US
70B3D5,"Peek Traffic",US
F4D620,"Guangdong Oppo Mobile Telecommunications Corp, Ltd",CN
70B3D5,"Bormann Edv und Zubehoer",DE
"0.0020","Accordion Networks, Inc",US
0080F6,"Synergy Microsystems",US
"0.0091","Value Electronics",KR
001CE8,"Cummins Inc",US
0050C2,"Mueller Elektronik",DE
001CB4,"Iridium Satellite Llc",US
0050C2,"Xafax Nederland bv",NL
40D855,"Orbital A/S",DK
38B74D,"Fijowave Ltd",IE
DC080F,"Apple, Inc",US
0050FE,"PCTVnet Asa",NO
000BAD,"PC-PoS Inc",CA
0019EC,"Sagamore Systems, Inc",US
"0.0161","FamilyPhone AB",SE
5425EA,"Huawei Tech Co, Ltd",CN
A01C8D,"Huawei Tech Co, Ltd",CN
00000D,"Fibronics Ltd",IL
F05C77,"Google, Inc",US
0003FD,"Cisco Systems, Inc",US
121652,"Hoatech Tech, Inc",TW
001FA5,"Blue-White Industries",US
00267B,"Gsi Helmholtzzentrum für Schwerionenforschung GmbH",DE
30F77F,"S Mobile Devices Ltd",IN
00048F,"TD Systems Corp",US
0050C2,"Kling & Freitag GmbH",DE
3CE1A1,"Universal Global Scientific Industrial Co, Ltd",TW
BA4159,"Anapass Inc",KR
121458,"HS Automatic ApS",DK
"0.0113","U-Way Corp",TW
AC220B,"ASUSTek Computer Inc",TW
B8D812,Votem,KR
DC41A9,"Intel Corp",MY
F4A52A,"Hawa Tech Inc",US
70B3D5,eSoftThings,FR
69670,annapurnalabs,IL
94FEF4,"Sagemcom Broadband Sas",FR
"0.7971","Komeg Industrielle Messtechnik GmbH",DE
0050C2,"Bio Guard component & Tech",IL
58468F,"Koncar Electronics and Informatics",HR
B4EC02,"Alps Electric Co, Ltd",JP
DCEE06,"Huawei Tech Co, Ltd",CN
30C01B,"Shenzhen Jingxun Software Telecommunication Tech Co, Ltd",CN
"9E+203","Texas Instruments",US
C4B36A,"Cisco Systems, Inc",US
00D0F6,Nokia,CA
C0BAE6,"Application Solutions (Electronics and Vision) Ltd",GB
00B03B,"HiQ Networks",US
00057A,"Overture Networks",US
C01885,"Hon Hai Precision Ind. Co, Ltd",CN
6C1E90,"Hansol Technics Co, Ltd",KR
302478,"Sagemcom Broadband Sas",FR
00D0B2,"Xiotech Corp",US
0050C2,"Elreha GmbH",DE
D404CD,"Arris Group, Inc",US
68536C,"SPnS Co, Ltd",KR
00204B,"Autocomputer Co, Ltd",TW
00119A,"Alkeria srl",IT
0050C2,"Magal Senstar Inc",US
0026D1,"S Squared Innovations Inc",CA
0050C2,"Mstronic Co, Ltd",TW
70B3D5,"Shen Zhen Huawang Tech Co; Ltd",CN
000AD0,"Niigata Develoment Center, F.I.T. Co, Ltd",JP
0,"Catalyst Enterprises, Inc",US
94E2FD,"Boge Kompressoren Otto Boge GmbH & Co KG",DE
B4C6F8,"Axilspot Communication",CN
DCD3A2,"Apple, Inc",US
122048,"Marconi Communications",US
304950,"Shanghai gatang Tech Co, Ltd",CN
70B3D5,"Quiss GmbH",DE
0002EF,"Ccc Network Systems Group Ltd",GB
A8F7E0,"Planet Tech Corp",TW
E44E76,"Championtech Enterprise (Shenzhen) Inc",CN
F82E8E,"Nanjing Kechen Electric Co, Ltd",CN
0007DB,"Kirana Networks, Inc",US
00242C,"Hon Hai Precision Ind. Co, Ltd",CN
5CCA32,"Theben AG",DE
086BD1,"Shenzhen SuperElectron Tech Co, Ltd",CN
122051,"Verilink Corp",US
482AE3,"Wistron InfoComm(Kunshan)Co, Ltd",CN
0050C2,"Edge Tech Co, Ltd",KR
121548,"Cube Tech",FR
0050C2,"Jvl Industri Elektronik",DK
F07485,"Ngd Systems, Inc",US
7C50DA,Private,
DC774C,"Cisco Systems, Inc",US
121705,"Methode Electronics",US
40D855,"Tattile Srl",IT
749EF5,"Samsung Electronics Co, Ltd",KR
00008A,"Datahouse Information Systems",GB
00802A,"Test Systems & Simulations Inc",US
0050C2,"Cloanto Corp",US
001AD3,"Vamp Ltd",FI
0022FA,"Intel Corp",MY
045D4B,"Sony Corp",JP
70B3D5,"Schneider Displaytechnik GmbH",DE
0050C2,"Imarda New Zealand Ltd",NZ
000ED0,"Privaris, Inc",US
0017C8,"Kyocera Display Corp",JP
122609,"Phyllis Co, Ltd",TW
6891D0,femrice,CN
0,"Devicescape Software, Inc",US
8C94CF,"Encell Tech, Inc",US
B48255,"Research Products Corp",US
349672,"TP-Link Tech Co, Ltd",CN
149090,"KongTop industrial(shen zhen)Co, Ltd",CN
70B3D5,Intecom,RU
DC21B9,"Sentec CoLtd",KR
B0A6F5,"Xaptum, Inc",US
FC1999,"Xiaomi Communications Co Ltd",CN
0008CF,"Nippon Koei Power Systems Co, Ltd",JP
0009A7,"Bang & Olufsen A/S",DK
EC1A59,"Belkin International Inc",US
D4F513,"Texas Instruments",US
A8B2DA,"Fujitsu Ltd",JP
"0.7919","Hewlett Packard",US
900A84,"Mellanox Tech, Inc",US
A03E6B,"SinoGrid Software Systems Inc",CN
0015D8,"Interlink Electronics",US
001FE9,"Printrex, Inc",US
122617,"Oem Worldwide",US
0026B4,"Ford Motor Co",US
C0C520,"Ruckus Wireless",US
CC0DEC,"Cisco Spvtg",US
800A80,"Llvision Tech Co, Ltd",CN
587521,"Cjsc RTSoft",RU
0050C2,"Joint Stock Co ""Svyaz Inginiring M""",RU
50DD4F,"Automation Components, Inc",US
4A191B,"ZigBee Alliance",US
B03956,Netgear,US
70B3D5,"GeoSpectrum Tech Inc",CA
121308,"Nuvera Fuel Cells",US
5849BA,"Chitai Electronic Corp",TW
"1/2/19","Luxcom Tech Inc",CA
507E5D,"Arcadyan Tech Corp",TW
D07650,"Electro-Motive Diesel",US
14F65A,"Xiaomi Communications Co Ltd",CN
F0AB54,"Mitsumi Electric Co, Ltd",JP
180100,"Bittium Wireless Ltd",FI
002D76,"Titech GmbH",DE
6C5C3D,"Shenzhen Justek Tech Co, Ltd",CN
0050C2,"Abb Power Tech S.p.A. Unità  Operativa Sace (Ptmv)",IT
C45600,"Galleon Embedded Computing",NO
746A3A,"Aperi Corp",US
28A183,"Alps Electric Co, Ltd",JP
F87588,"Huawei Tech Co, Ltd",CN
28B77C,"Enedo Finland Oy",FI
0020B1,"Comtech Research Inc",US
122047,"Steinbrecher Corp",US
000A3A,"J-Three International Holding Co, Ltd",TW
000E6F,"Iris Corp Berhad",MY
001B0F,Petratec,IL
70B3D5,"Graphcore Ltd",GB
0007D6,"Commil Ltd",IL
100D7F,Netgear,US
A83FA1,"Plejd AB",SE
0,"Controlled Environments, Ltd",CA
000DA2,"Infrant Tech, Inc",US
0011A3,"LanReady Tech Inc",TW
001F14,NexG,KR
B83E59,"Roku, Inc",US
94E36D,"Texas Instruments",US
10B9F7,"Niko-Servodan",DK
14007D,"zte Corp",CN
00E0FD,"A-Trend Tech Co, Ltd",TJ
2C542D,"Cisco Systems, Inc",US
00C045,"Isolation Systems, Ltd",CA
C83E99,"Texas Instruments",US
3CC12C,"Aes Corp",US
AC64DD,"Bluewave Global Manufacturing Ltd",HK
2811EC,"Huawei Tech Co, Ltd",CN
00D02F,"Vlsi Tech Inc",US
4491DB,"Shanghai Huaqin Telecom Tech Co, Ltd",CN
83706,"Cisco Systems, Inc",US
28F537,"Skyrockettoys Llc",US
40D855,Quantaflow,FR
0007BB,"Candera Inc",US
0016AB,"Dansensor A/S",DK
001EAF,"Ophir Optronics Ltd",IL
001F88,"Fms Force Measuring Systems AG",CH
0050C2,"S.two Corp",US
D0D0FD,"Cisco Systems, Inc",US
BC38D2,"Pandachip Ltd",HK
40D855,"Emac, Inc",US
D02212,Aim,FR
0022B9,"Analogix Seminconductor, Inc",US
0050C2,Ams,JP
CCF841,Lumewave,US
1C11E1,"Wartsila Finland Oy",FI
00D008,"Mactell Corp",US
000C2A,"Octtel Communication Co, Ltd",TW
9893CC,"LG Electronics Inc",KR
D8860B,"Glo Science",US
AC6FBB,"Tatung Tech Inc",TW
90356E,"Vodafone Omnitel N.V.",IT
70B3D5,"LP Tech Inc",US
121258,"TechVoIP Sp z o.o.",PL
00134B,"ToGoldenNet Tech Inc",TW
A89675,"Motorola Mobility Llc, a Lenovo Co",US
120039,"Toshiba Corp",JP
"0.0286","Applied Innovation Inc",US
0050C2,"HaiVision Systems Inc",CA
2CABA4,"Cisco Spvtg",US
4C1744,"Amazon Tech Inc",US
A0DF15,"Huawei Tech Co, Ltd",CN
E0C2B7,"Masimo Corp",US
40D855,"InventLab s.c.",PL
B8D812,"Vonger Electronic Tech Co, Ltd",CN
AC1DDF,"FINEpowerX Inc",KR
00028F,"Globetek, Inc",US
00D090,"Cisco Systems, Inc",US
001C61,"Galaxy Microsystems Ltd",HK
10C586,"Bio Sound Lab Co, Ltd",KR
"0.8744","Ruckus Wireless",US
"0.0218","Taiwan First Line Elec. Corp",TW
120936,"Ipetronik GmbH & Co KG",DE
74CD0C,"Smith Myers Communications Ltd",GB
70A66A,"Prox Dynamics AS",NO
0050C2,"Monsoon Solutions, Inc",US
0021BF,"Hitachi High-Tech Control Systems Corp",JP
601283,"Tsb Real Time Location Systems S.L.",ES
000FDB,"Westell Tech Inc",US
"0.0136","Kingstate Electronics Corp",TW
001BC5,"Dimep Sistemas",BR
087D21,"Altasec Tech Corp",TW
141FBA,Private,
380195,"Samsung Electronics Co, Ltd",KR
6C5C3D,"Hti Co, Ltd",KR
84B8B8,"Motorola (Wuhan) Mobility Tech Communication Co, Ltd",CN
00C071,"Areanex Communications, Inc",US
00103E,"Netschools Corp",US
0017A4,"Hewlett Packard",US
001BC5,"Osborne Coinage Co",US
FCF528,"Zyxel Communications Corp",TW
70B3D5,"Wiingtech International Co Ltd",TW
E4FB8F,"Mobiwire Mobiles (Ningbo) Co, Ltd",CN
001B3A,"Sims Corp",KR
1820A6,"Sage Co, Ltd",JP
00A38E,"Cisco Systems, Inc",US
500084,"Siemens Canada",CA
4AC03F,"Wuhan Hikstorage Tech Co, Ltd",CN
120821,"Cisco Systems, Inc",US
000B68,"Addvalue Communications Pte Ltd",SG
00223D,"JumpGen Systems, Llc",US
8CA048,"Beijing NeTopChip Tech Co, Ltd",CN
E44E18,"Gardasoft VisionLimited",GB
EC3F05,"Institute 706, The Second Academy China Aerospace Science & Industry Corp",CN
F4E204,Traqueur,FR
00408F,"WM-Data Minfo AB",SE
"0.0016","Wireless Tech, Inc",KR
"0.0561","Compex Inc",US
000DC8,"AirMagnet, Inc",US
147590,"TP-Link Tech Co, Ltd",CN
00021F,"Aculab Plc",GB
00D0DB,"Mcquay International",US
000A20,"Sva Networks, Inc",US
0050C2,"Intelligent Media Tech, Inc",US
121708,"Hewlett Packard",US
308730,"Huawei Tech Co, Ltd",CN
70B3D5,Strega,BE
00DD00,"Ungermann-Bass Inc",US
041BBA,"Samsung Electronics Co, Ltd",KR
78CA83,"Louroe Electronics",US
"1/1/19",OttoQ,US
121013,"Kontron America, Inc",US
000BD0,"XiMeta Tech Americas Inc",US
00142D,"Toradex AG",CH
0050C2,Eds,US
E497F0,"Shanghai Vlc Tech Ltd Co",CN
089B4B,"iKuai Networks",CN
70B3D5,"Integrated Control Corp",US
2C4835,"Phasor Solutions Ltd",GB
2C4E7D,"Chunghua Intelligent Network Equipment Inc",TW
2868D2,"Huawei Tech Co, Ltd",CN
"0.0287","Athenix Corp",US
"0.0556","Integrated Measurement Systems",US
0050C2,"inotech GmbH",DE
F8EDA5,"Arris Group, Inc",US
70B3D5,"Future Skies",US
D461DA,"Apple, Inc",US
0050C2,"SensoTech GmbH",DE
3400A3,"Huawei Tech Co, Ltd",CN
489D18,"Flashbay Ltd",GB
3C0518,"Samsung Electronics Co, Ltd",KR
70B3D5,"Bolide Tech Group, Inc",US
001EFA,"Protei Ltd",RU
54BEF7,"Pegatron Corp",TW
70B3D5,"Grossenbacher Systeme AG",CH
78D800,"Korea Micro Wireless Co, Ltd",KR
0,"Stratus Tech",US
000C62,"Abb AB, Cewe-Control",SE
40D855,"Apg Cash Drawer, Llc",US
CC0577,"Huawei Tech Co, Ltd",CN
B844D9,"Apple, Inc",US
B0A2E7,"Shenzhen Tinno Mobile Tech Corp",CN
70B3D5,"Lineage Power Pvt Ltd,",IN
3CE3E7,"China Mobile Group Device Co, Ltd",CN
0050C2,Private,
00240D,"OnePath Networks Ltd",IL
0050C2,"St. Michael Strategies",CA
122720,"New-Sol Com",KR
0050C2,"Siss Tech Inc",US
C47154,"TP-Link Tech Co, Ltd",CN
B0735D,"Huawei Device Co, Ltd",CN
4C917A,"Hangzhou Hangtu Tech Co, Ltd",CN
0020C4,"Inet, Inc",US
000A13,"Honeywell Video Systems",CA
0050C2,"Ultimate Tech, Inc",US
F41F0B,"Yamabishi Corp",JP
14F0C5,"Xtremio Ltd",IL
0050C2,"A&A General Srl",RO
70B3D5,"Season Design Tech",GB
D8A491,"Huawei Device Co, Ltd",CN
38F7CD,Vanguard,GB
00908F,"Audio Codes Ltd",IL
001B1D,"Phoenix International Co, Ltd",TW
0023EF,"Zuend Systemtechnik AG",CH
DCA4CA,"Apple, Inc",US
70B3D5,"Merlin Csi",US
98523D,"Sunitec Enterprise Co, Ltd",CN
D46075,"Baidu Online Network Tech (Beijing) Co, Ltd",CN
00D005,"Zhs Zeitmanagementsysteme",DE
00D0CB,"Dasan Co, Ltd",KR
0050C2,"Industrial Vacuum Systems",US
684898,"Samsung Electronics Co, Ltd",KR
70B3D5,"Plasmapp Co, Ltd",KR
"0.0173","Phybridge Inc",CA
141FBA,"Swiss Electronic (Shenzhen) Co, Ltd",CN
70B3D5,"Videotrend srl",IT
5CBA37,"Microsoft Corp",US
08BFA0,"Samsung Electronics Co, Ltd",KR
"1/3/19","Vodafone Italia S.p.A.",IT
0014F3,"ViXS Systems Inc",CA
"0.0169","Tour & Andersson AB",US
186D99,"Adanis Inc",KR
BC44B0,Elastifile,IL
28EC9A,"Texas Instruments",US
000C72,"Tempearl Industrial Co, Ltd",JP
121241,"a2i marketing center",KR
30493B,"Nanjing Z-Com Wireless Co, Ltd",CN
6472D8,"GooWi Tech Co, Ltd",HK
58F987,"Huawei Tech Co, Ltd",CN
14CAA0,"Hu&Co",FR
98F9C7,"Msb Elektronik und Gerätebau GmbH",DE
"0.0021","AudioRamp.com",US
001B19,"Ieee I&M Society Tc9",US
00210C,"Cymtec Systems, Inc",US
D02212,"Uab &quot;Salda&quot;",LT
70B3D5,"Oceanix Inc",US
383A21,"SDNware Tech Co, Ltd",CN
E0A700,"Verkada Inc",US
80048,"Eurotherm Gauging Systems",US
0050C2,"Abest Communication Corp",TW
0,"in2 Networks",US
001FD5,"Microrisc s.r.o.",CZ
20858C,Assa,KR
F86214,"Apple, Inc",US
70B3D5,"ard sa",FR
0024ED,"YT Elec. Co,.Ltd",CN
C88439,"Sunrise Tech",US
00C09D,"Distributed Systems Int'L, Inc",US
000CA0,"StorCase Tech, Inc",US
001E2D,Stim,FR
AC1DDF,"Beijing Chunhong Tech Co, Ltd",CN
7CEF61,"Str Elektronik Josef Schlechtinger GmbH",DE
0011BD,"Bombardier Transportation",US
001B3E,"Curtis, Inc",US
04BDBF,"Samsung Electronics Co, Ltd",KR
00000C,"Cisco Systems, Inc",US
0090D4,"BindView Development Corp",US
120653,"Cisco Systems, Inc",US
1C8464,"Formosa Wireless Communication Corp",TW
F49651,"Nakayo Inc",JP
0006C2,"Smartmatic Corp",US
909F33,"Efm Networks",KR
18E3BC,"Tct mobile Ltd",CN
70B3D5,"The DX Shop Ltd",GB
8C0FA0,"di-soric GmbH & Co KG",DE
A4BADB,"Dell Inc",US
0050C2,"Rosslare Enterprises Ltd",HK
589835,Technicolor,BE
BC28D6,"Rowley Associates Ltd",GB
1C8879,"Sensys Networks, Inc",US
3C92DC,"Octopod Tech Co Ltd",CN
70B3D5,"Position Imaging",US
BC9740,"Shenzhen Colorwin Optical Tech Co, Ltd",CN
0050C2,"R&D Tech Solutionz Ltd",NZ
10A13B,"Fujikura Rubber Ltd",JP
78A106,"TP-Link Tech Co, Ltd",CN
6C1E70,"Guangzhou Ybds IT Co, Ltd",CN
70B3D5,"Entec Electric & Electronic Co, Ltd",KR
00047E,"Siqura B.V.",NL
00113C,"Micronas GmbH",DE
885D90,"Shenzhen Speedrun Tech Co, Ltd",CN
4C7CD9,"Apple, Inc",US
00086E,"Hyglo AB",SE
0050C2,"Datatek Applications, Inc",US
000F8E,"DongYang Telecom Co, Ltd",KR
40D855,eROCCA,FR
70B3D5,"Cravis Co, Ltd",HK
70B3D5,"Egistech Co, Ltd",KR
70B3D5,"Jeng IoT BV",NL
38DE60,"Mohlenhoff GmbH",DE
70B3D5,"Smart Embedded Systems",US
8437D5,"Samsung Electronics Co, Ltd",KR
00206D,"Data Race, Inc",US
"0.0016","Anite Telecoms",GB
150000,"D-Link Corp",TW
001EDD,"Wasko S.A.",PL
20E52A,Netgear,US
70B3D5,"attocube systems AG",DE
D0D94F,"Arrowave Tech Ltd",IN
00E0DA,"Alcatel-Lucent Enterprise",US
0050C2,"Linn Products Ltd",GB
0014B6,"Enswer Tech Inc",TW
601888,"zte Corp",CN
70886B,"Veracity UK Ltd",GB
70B3D5,"Solid State Disks Ltd",GB
94298D,"Shanghai AdaptComm Tech Co, Ltd",CN
00A00C,"Kingmax Tech, Inc",TW
0014A7,"Nokia Danmark A/S",DK
001AD0,"Albis Tech AG",CH
00258A,"Pole/Zero Corp",US
2C1984,"Idn Telecom, Inc",US
409F87,"Jide Tech (Hong Kong) Ltd",CN
"0.6457","Lcfc(HeFei) Electronics Tech Co, Ltd",CN
F83331,"Texas Instruments",US
00407E,"Evergreen Systems, Inc",US
5CF286,"beijing your wonderful control system Tech Co, Ltd",CN
2C58E8,"Huawei Tech Co, Ltd",CN
0050C2,"Alpha Beta Tech, Inc",US
0013BA,"ReadyLinks Inc",US
B42C92,"Zhejiang Weirong Electronic Co, Ltd",CN
70B3D5,"Beso sp. z o.o.",PL
000A6B,"Tadiran Telecom Business Systems Ltd",IL
000C1E,"Global Cache",US
001F7D,"Embedded Wireless GmbH",DE
00027B,"Amplify Net, Inc",US
000B61,"Friedrich Lütze GmbH & Co KG",DE
00549F,"Avaya Inc",US
70B3D5,"Marine Instruments, S.A.",ES
0050C2,"Phytec Messtechnik GmbH",DE
AC587B,"Jct Healthcare",AU
506255,"Hypertech Advance Co, Ltd",TW
"0.0148","Memotec, Inc",CA
00E05A,"Galea Network Security",CA
0010DE,"International Datacasting Corp",CA
00013C,"Tiw Systems",US
70B3D5,"Sita Messtechnik GmbH",DE
C438D3,"Tagatec Co, Ltd",KR
70B3D5,Optsys,FR
70B3D5,"Argon ST",US
70B3D5,"Psl ElektronİK Sanayİ VE TİCaret A.S.",TR
A091A2,"OnePlus Electronics (Shenzhen) Co, Ltd",CN
840B7C,"Hitron Tech Inc",TW
00200B,"Octagon Systems Corp",US
7C1A03,"8Locations Co, Ltd",TW
70B3D5,"Sierra Nevada Corp",US
38E98C,"Reco S.p.A.",IT
70B3D5,"AnaPico AG",CH
F85128,SimpliSafe,US
001B73,"Dtl Broadcast Ltd",GB
70B3D5,"Quasonix, Llc",US
70B3D5,AlyTech,FR
8C1CDA,"Structura Tech & Innovation",IT
00039F,"Cisco Systems, Inc",US
00300F,"Imt - Information Management T",CH
0006B7,"Telem GmbH",DE
DC729B,"Huawei Tech Co, Ltd",CN
78E2BD,"Vodafone Automotive S.p.A.",IT
4C93A6,Celltron,KR
2C279E,"Ieee Registration Authority",US
120338,"Oak Tech",US
000AA2,"Systek Inc",KR
001D6C,"ClariPhy Communications, Inc",US
122558,Mpedia,KR
0050C2,"Toptechnology Srl",AR
3C672C,"Sciovid Inc",US
9CA10A,"Scle Sfe",FR
38378B,"Huawei Tech Co, Ltd",CN
102FA3,"Shenzhen Uvision-Tech Tech CoLtd",CN
646266,annapurnalabs,IL
E0BE03,"Lite-On Network Communication (Dongguan) Ltd",CN
0090B8,"Rohde & Schwarz GmbH & Co KG",DE
120238,"Serome Tech, Inc",KR
70A2B3,"Apple, Inc",US
1CC0E1,"Exigent Sensors",US
18C04D,"Giga-Byte Tech Co, Ltd",TW
D003EB,"Texas Instruments",US
000ACB,"Xpak Msa Group",US
121601,"Buffalo.Inc",JP
100BA9,"Intel Corp",MY
4865EE,"Dnv GL",NL
4C93A6,"Cantronic Systems (Canada) Inc",CA
00C06D,"Boca Research, Inc",US
120937,"Inventec Appliance Corp",TW
0022CA,"Anviz Biometric Tech Co, Ltd",CN
B0ADAA,"Avaya Inc",US
F4EB38,"Sagemcom Broadband Sas",FR
6C5C3D,"Ieee Registration Authority",US
50C4DD,"Buffalo.Inc",JP
7C3866,"Texas Instruments",US
120655,"Yipee, Inc",US
000A51,"GyroSignal Tech Co, Ltd",TW
000CAE,"Ailocom Oy",FI
000FE7,"Lutron Electronics Co, Inc",US
0050C2,"Breakaway Systems Llc",US
70B3D5,Areco,FR
70B3D5,"Sorama BV",NL
C4FE5B,"Guangdong Oppo Mobile Telecommunications Corp, Ltd",CN
00D0A9,"Shinano Kenshi Co, Ltd",JP
34D09B,"MobilMAX Tech Inc",TW
70B3D5,"Loma Systems s.r.o.",GB
C40D96,"Huawei Tech Co, Ltd",CN
00D03C,"Vieo, Inc",US
0005DC,"Cisco Systems, Inc",US
20FECD,"System In Frontier Inc",JP
70B3D5,"Vectare Inc",US
300A60,"Ieee Registration Authority",US
A83FA1,"Shanghai East China Computer Co, Ltd",CN
C06C0F,"Dobbs Stanford",US
0050C2,Yjsystem,KR
40D855,"Computer System Co, Ltd",JP
807215,"BSkyB Ltd",GB
70B3D5,"Xiamen Beogold Tech Co Ltd",CN
6079,"Mainstream Data, Inc",US
00502B,"Genrad Ltd",GB
001F7C,"Witelcom AS",NO
00260D,"Mercury Systems, Inc",US
381766,"Promzakaz Ltd",RU
78FD94,"Apple, Inc",US
38FDFE,"CaptiveAire Systems Inc",US
70B3D5,"Northbound Networks Pty. Ltd",AU
00196F,"SensoPart GmbH",DE
68BC0C,"Cisco Systems, Inc",US
5C0BCA,"Tunstall Nordic AB",SE
70B3D5,Caswa,AU
0020ED,"Giga-Byte Tech Co, Ltd",US
001BC2,"Integrated Control Tech Limitied",NZ
0050C2,"Argus-Spectrum",RU
"0.0181","Vizimax Inc",CA
74452D,"Huawei Device Co, Ltd",CN
0011F7,"Shenzhen Forward Industry Co, Ltd",CN
78A2A0,"Nintendo Co, Ltd",JP
DC0B1A,"Adb Broadband Italia",IT
1C1B68,"Arris Group, Inc",US
70B3D5,"Sportsbeams Lighting, Inc",US
001C07,"Cwlinux Ltd",HK
0050C2,"Security Services Group (Ssg)",GB
504A6E,Netgear,US
788038,"Funai Electric Co, Ltd",JP
9C2976,"Intel Corp",MY
00809F,"Ale International",FR
0050C2,"Opus Telecom Inc",US
0026B5,"Icomm Tele Ltd",IN
70B3D5,"Symbicon Ltd",FI
70B3D5,Agilack,FR
00024D,"Mannesman Dematic Colby Pty. Ltd",AU
0018A7,"Yoggie Security Systems Ltd",IL
FC7516,"D-Link International",SG
70B3D5,"Cardinal Health",US
0050C2,"T 1 Engineering",US
00257D,"PointRed Telecom Private Ltd",TW
CCC8D7,"Cias Elettronica srl",IT
2420C7,"Sagemcom Broadband Sas",FR
40CD7A,"Qingdao Hisense Communications Co, Ltd",CN
70B3D5,"Husty M.Styczen J.Hupert Sp.J.",PL
0050C2,"Lipowsky Industrie-Elektronik GmbH",DE
0050C2,Alcea,FR
0050C2,Telematrix,US
001CFE,"Quartics Inc",US
"1E+62",Siemon,US
0050C2,"Drs Imaging and Targeting Solutions",US
283638,"Georg Neumann GmbH",DE
98AAFC,"Comarch S.A.",PL
70B3D5,"Global Technical Systems",US
34008A,"ChengDu HuiZhong Cloud Information Tech Co, Ltd",CN
5CD20B,"Yytek Co, Ltd",CN
2875D8,"Fujian Star-Net Communication Co, Ltd",CN
0016FA,"Eci Telecom Ltd",US
001A92,"ASUSTek Computer Inc",TW
48F8B3,"Cisco-Linksys, Llc",US
E8ACAD,"zte Corp",CN
105932,"Roku, Inc",US
DCD52A,"Sunny Heart Ltd",HK
887398,"K2e Tekpoint",KR
121157,"Oki Electric Industry Co, Ltd",JP
741AE0,"Broadcast Wireless Systems Ltd",GB
F05494,"Honeywell Connected Building",US
0050C2,"GE Transportation Systems",US
001D20,"Comtrend Corp",TW
A06E50,"Nanotek Elektronik Sistemler Ltd Sti.",TR
0050C2,"BTech, a. s.",CZ
0050C2,"Argus-Spectrum",RU
1835D1,"Arris Group, Inc",US
18AACA,"Sichuan tianyi kanghe communications Co, Ltd",CN
000BC8,"AirFlow Networks",US
6851B7,"PowerCloud Systems, Inc",US
8439BE,"Guangdong SunMeng Information Tech Co Ltd",CN
AC1F09,"shenzhen RAKwireless Tech Co, Ltd",CN
"0.0052","PT Inovacao",PT
001B21,"Intel Corp",MY
001F68,"Martinsson Elektronik AB",SE
20180E,"Shenzhen Sunchip Tech Co, Ltd",CN
1C4176,"China Mobile Group Device Co, Ltd",CN
120137,"IT Farm Corp",JP
00D0E4,"Cisco Systems, Inc",US
"0.0140","Guangzhou Unicomp Tech Co, Ltd",CN
BC20BA,"Inspur (Shandong) Electronic Information Co, Ltd",CN
40D855,"Leica Biosystems",US
702DD1,"Newings Communication Co, Ltd",CN
C02DEE,Cuff,US
DCBD7A,"Guangzhou Shiyuan Electronic Tech Co Ltd",CN
A83FA1,"Ieee Registration Authority",US
4CBC48,"Cisco Systems, Inc",US
70B3D5,"Guangzhou Wanglu",CN
00508C,"Rsi Systems",US
